Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Ownership,Emergency Services,Hospital overall rating,Mortality national comparison,Safety of care national comparison,Readmission national comparison,Patient experience national comparison,Effectiveness of care national comparison,Timeliness of care national comparison,Efficient use of medical imaging national comparison,MORT_30_AMI_Score,MORT_30_CABG_Score,MORT_30_COPD_Score,MORT_30_HF_Score,MORT_30_PN_Score,MORT_30_STK_Score,rating_group,READM_30_AMI_Score,READM_30_CABG_Score,READM_30_COPD_Score,READM_30_HF_Score,READM_30_HIP_KNEE_Score,READM_30_HOSP_WIDE_Score,READM_30_PN_Score,READM_30_STK_Score,TIME_OP_21_Score,TIME_OP_5_Score,EFF_EDV_Score,EFF_ED_1b_Score,EFF_ED_2b_Score,EFF_IMM_2_Score,EFF_IMM_3_OP_27_FAC_ADHPCT_Score,EFF_OP_18b_Score,EFF_OP_20_Score,EFF_OP_22_Score,EFF_OP_29_Score,EFF_OP_30_Score,EFF_OP_4_Score,EFF_PC_01_Score,EFF_STK_1_Score,EFF_STK_10_Score,EFF_STK_2_Score,EFF_STK_4_Score,EFF_STK_5_Score,EFF_STK_6_Score,EFF_VTE_1_Score,EFF_VTE_2_Score,EFF_VTE_3_Score,EFF_VTE_5_Score,EFF_VTE_6_Score,EXP_H_CLEAN_STAR_RATING_Score,EXP_H_COMP_1_STAR_RATING_Score,EXP_H_COMP_2_STAR_RATING_Score,EXP_H_COMP_3_STAR_RATING_Score,EXP_H_COMP_4_STAR_RATING_Score,EXP_H_COMP_5_STAR_RATING_Score,EXP_H_COMP_6_STAR_RATING_Score,EXP_H_COMP_7_STAR_RATING_Score,EXP_H_HSP_RATING_STAR_RATING_Score,EXP_H_QUIET_STAR_RATING_Score,EXP_H_RECMND_STAR_RATING_Score,EXP_H_STAR_RATING_Score,SAFETY_COMP_HIP_KNEE_Score,SAFETY_PSI_12_POSTOP_PULMEMB_DVT_Score,SAFETY_PSI_13_POST_SEPSIS_Score,SAFETY_PSI_14_POSTOP_DEHIS_Score,SAFETY_PSI_15_ACC_LAC_Score,SAFETY_PSI_3_ULCER_Score,SAFETY_PSI_4_SURG_COMP_Score,SAFETY_PSI_6_IAT_PTX_Score,SAFETY_PSI_7_CVCBI_Score,SAFETY_PSI_90_SAFETY_Score,SAFETY_HAI_1_SIR_Score,SAFETY_HAI_1a_SIR_Score,SAFETY_HAI_2_SIR_Score,SAFETY_HAI_2a_SIR_Score,SAFETY_HAI_3_SIR_Score,SAFETY_HAI_4_SIR_Score,SAFETY_HAI_5_SIR_Score,SAFETY_HAI_6_SIR_Score,MED_OP_10_Score,MED_OP_11_Score,MED_OP_13_Score,MED_OP_14_Score,MED_OP_8_Score,MED_OP_9_Score
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,Voluntary,Yes,5,1,1,1,2,1,2,1,-14.054091300602925,-3.3313706563706598,-6.6,-11.4,-13.9,-14.889759999999963,2.0,16.89357410881801,14.407609756097571,19.0,20.8,4.615622423742788,14.9,15.2,12.585075233834889,-58.0,-8.0,-0.0,-199.0,-35.0,99.0,81.0,-100.0,-27.0,-1.0,72.82085456683653,80.30669895076674,97.0,-2.4202467035304127,100.0,100.0,100.0,89.59142212189616,100.0,100.0,99.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.39,-0.46,-136.7713924050633,-0.41,-0.17,-0.89,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-3.5,-2.3,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-9.144957331264559
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,Voluntary,Yes,4,1,1,1,2,1,2,1,-14.054091300602925,-3.3313706563706598,-7.6,-10.7,-17.4,-13.9,2.0,16.89357410881801,14.407609756097571,21.7,22.2,4.615622423742788,15.9,19.7,11.2,-44.0,-4.0,-0.0,-222.0,-79.0,100.0,74.0,-107.0,-10.0,-1.0,100.0,100.0,94.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,99.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,-3.0429044269755976,-4.94,-10.254040976460342,-2.28,-1.51,-0.37,-136.7713924050633,-0.4,-0.16,-0.89,-0.5400385448245985,-0.5291246169560778,-1.146,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-1.677,-1.6,-0.4,-4.716941747572817,-4.1,-49.0,-16.5
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,Others,Yes,3,1,2,1,0,0,1,1,-15.9,-3.1,-7.8,-11.5,-17.7,-14.7,1.0,17.9,14.2,21.3,22.3,4.8,15.6,17.5,12.7,-73.0,-8.25520523497918,-1.0,-286.0,-103.0,100.0,84.0,-167.0,-24.0,-1.0,100.0,100.0,96.12303980699639,-2.4202467035304127,76.0,96.0,83.0,89.59142212189616,96.0,76.0,90.0,96.0,82.0,87.0,-2.0308692120227456,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,-3.6,-4.67,-13.58,-2.16,-0.9,-0.15,-133.64,-0.32,-0.13,-0.72,-0.0,-0.0,-1.231,-1.746,-0.541,-0.8711765402843596,-0.573,-0.645,-2.1,-3.5,-4.716941747572817,-6.9,-39.964766483516584,-9.144957331264559
10047,GEORGIANA MEDICAL CENTER,515 N MIRANDA AVENUE,GEORGIANA,AL,36033,BUTLER,3343762205,Others,Yes,3,1,1,1,1,1,2,1,-14.054091300602925,-3.3313706563706598,-7.2,-12.04365271532342,-14.6,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,20.0,21.998203799654586,4.615622423742788,15.8,18.1,12.585075233834889,-54.14509940704569,-8.25520523497918,-0.0,-130.0,-30.0,98.0,34.0,-100.0,-41.0,-1.0,72.82085456683653,80.30669895076674,96.12303980699639,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,98.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.42,-0.45,-136.7713924050633,-0.41,-0.17,-0.9,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.8419703476482618,-2.2,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-9.144957331264559
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COFFEE,3343470584,Others,Yes,3,0,1,2,1,2,1,1,-14.054091300602925,-3.3313706563706598,-11.6,-13.6,-19.7,-14.7,1.0,16.89357410881801,14.407609756097571,21.3,22.5,4.3,14.7,15.8,12.4,-68.0,-6.0,-1.0,-238.0,-65.0,98.0,59.0,-142.0,-23.0,-2.0,87.0,99.0,100.0,-0.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,100.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,-2.4,-3.3,-9.23,-2.25,-1.48,-0.34,-136.7713924050633,-0.38,-0.15,-0.77,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.936,-0.9872120872971472,-0.49,-4.2,-0.3,-9.3,-6.1,-50.0,-6.7
10051,GREENE COUNTY HOSPITAL,509 WILSON AVENUE,EUTAW,AL,35462,GREENE,2053723388,Government,No,3,1,1,1,1,1,2,1,-14.054091300602925,-3.3313706563706598,-9.2,-10.4,-16.4,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,20.4,21.1,4.615622423742788,14.9,16.8,12.585075233834889,-54.14509940704569,-8.25520523497918,-0.0,-168.0,-14.0,42.0,74.0,-164.0,-58.0,-1.0,72.82085456683653,80.30669895076674,96.12303980699639,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,96.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,2.716745442268737,3.4186360567184333,3.0975692099932477,3.163403106009453,3.0773126266036464,2.9564483457123565,3.287981093855503,2.5364618501012828,3.4098582039162726,2.9047940580688723,3.0823767724510467,3.098919648885888,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.42,-0.46,-136.7713924050633,-0.41,-0.17,-0.9,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.8419703476482618,-8.692896551724125,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-8.3
10052,LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Others,Yes,3,1,1,1,1,0,2,1,-14.054091300602925,-3.3313706563706598,-7.5,-11.9,-16.0,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,19.1,21.5,4.615622423742788,14.6,17.5,12.585075233834889,-54.14509940704569,-27.0,-0.0,-234.0,-75.0,53.0,57.0,-110.0,-31.0,-0.0,70.0,32.0,79.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,54.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.41,-0.4519061876247525,-136.7713924050633,-0.4,-0.17,-0.9,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.8419703476482618,-8.692896551724125,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-9.144957331264559
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,Others,Yes,4,0,2,2,2,2,2,1,-17.0,-3.6,-10.9,-14.2,-14.4,-16.4,2.0,16.0,13.3,17.8,20.4,4.9,14.9,14.9,12.4,-60.0,-8.25520523497918,-2.0,-215.0,-71.0,100.0,76.0,-142.0,-25.0,-2.0,100.0,100.0,96.12303980699639,-0.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,100.0,100.0,100.0,100.0,-0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,-3.4,-2.63,-6.4,-2.41,-1.58,-1.63,-197.49,-0.31,-0.1,-0.8,-0.44,-0.461,-0.706,-0.854,-1.459,-0.831,-0.428,-0.807,-6.2,-1.0,-5.4,-4.1,-43.0,-6.1
10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,Voluntary,Yes,3,1,0,2,2,1,0,1,-15.5,-5.3,-8.2,-12.7,-13.9,-14.1,1.0,16.9,16.4,20.4,22.5,5.1,15.2,16.1,14.7,-85.0,-8.25520523497918,-2.0,-329.0,-128.0,96.0,49.0,-200.0,-38.0,-0.0,91.0,32.0,96.12303980699639,-2.0,99.0,100.0,100.0,89.59142212189616,100.0,100.0,88.0,95.0,95.0,66.0,-2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,-2.8,-6.66,-6.4,-2.99,-1.69,-0.07,-160.56,-0.53,-0.35,-1.05,-0.373,-0.441,-0.24,-0.213,-0.446,-0.867,-1.5,-0.885,-5.3,-0.2,-6.7,-3.8,-47.7,-6.5
10059,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,MOULTON,AL,35650,LAWRENCE,2569742200,Government,Yes,4,1,1,1,1,1,2,1,-14.5,-3.3313706563706598,-7.4,-12.2,-15.0,-14.1,2.0,16.89357410881801,14.407609756097571,19.2,22.3,4.615622423742788,14.6,15.1,13.1,-51.0,-6.0,-0.0,-201.0,-45.0,93.0,96.0,-69.0,-19.0,-1.0,72.82085456683653,95.0,91.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,88.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,3.0,5.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.39,-0.39,-136.7713924050633,-0.47,-0.17,-0.9,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-1.381,-8.6,-1.1,-4.716941747572817,-6.5,-39.964766483516584,-9.3
10061,HIGHLANDS MEDICAL CENTER,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,JACKSON,2562594444,Government,Yes,3,1,1,1,1,0,1,1,-14.054091300602925,-3.3313706563706598,-8.0,-12.1,-16.3,-15.4,1.0,16.89357410881801,14.407609756097571,19.2,22.6,4.6,15.7,16.1,14.1,-79.0,-16.0,-0.0,-279.0,-82.0,99.0,71.0,-180.0,-36.0,-2.0,17.0,60.0,90.0,-10.0,91.0,88.0,100.0,89.59142212189616,100.0,80.0,97.0,90.0,78.0,100.0,-2.0308692120227456,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,-3.0,-4.05,-11.42,-2.84,-1.31,-0.95,-136.7713924050633,-0.38,-0.15,-0.84,-0.695,-0.5291246169560778,-0.91,-0.0,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.285,-4.5,-0.0,-4.716941747572817,-3.9,-43.9,-9.144957331264559
10062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,GENEVA,AL,36340,GENEVA,3346843655,Voluntary,Yes,3,1,1,1,1,0,2,1,-14.054091300602925,-3.3313706563706598,-8.3,-14.7,-16.6,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,18.8,20.8,4.615622423742788,15.2,16.7,12.585075233834889,-64.0,-8.25520523497918,-0.0,-173.0,-54.0,53.0,22.0,-98.0,-31.0,-2.0,100.0,100.0,96.12303980699639,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,17.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,-3.0429044269755976,-4.93,-10.254040976460342,-2.318955047318607,-1.55,-0.37,-136.7713924050633,-0.4,-0.16,-0.89,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-33.3,-0.0,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-5.7
10065,RUSSELL HOSPITAL,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,TALLAPOOSA,2563297100,Voluntary,Yes,2,1,0,1,1,1,1,1,-14.7,-3.3313706563706598,-7.0,-12.6,-19.1,-14.9,0.0,16.0,14.407609756097571,16.8,21.0,5.7,15.9,17.8,13.1,-64.0,-0.0,-1.0,-261.0,-87.0,98.0,74.0,-126.0,-19.0,-1.0,99.0,99.0,89.0,-1.0,87.0,97.0,100.0,89.59142212189616,100.0,92.0,97.0,99.0,92.0,92.86359447004608,-2.0308692120227456,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,-3.3,-4.8,-9.51,-2.23,-2.32,-0.9,-123.43,-0.6,-0.14,-1.14,-0.0,-0.5291246169560778,-0.0,-0.0,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.416,-6.2,-1.5,-4.716941747572817,-1.2,-49.1,-8.9
10069,MEDICAL CENTER BARBOUR,820 W WASHINGTON ST,EUFAULA,AL,36027,BARBOUR,3346887271,Government,Yes,3,1,1,1,1,1,2,1,-14.054091300602925,-3.3313706563706598,-8.6,-12.3,-17.3,-14.9,1.0,16.89357410881801,14.407609756097571,20.7,20.9,4.615622423742788,15.2,16.0,12.3,-43.0,-12.0,-0.0,-178.0,-45.0,99.0,46.0,-135.0,-9.0,-1.0,100.0,12.0,100.0,-2.4202467035304127,95.0,100.0,99.06987788331072,89.59142212189616,98.1979797979798,100.0,99.0,99.0,93.2234753550543,92.86359447004608,-2.0308692120227456,4.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,-3.0429044269755976,-4.91,-10.254040976460342,-2.29,-1.18,-0.38,-136.7713924050633,-0.4,-0.16,-0.81,-0.5400385448245985,-0.5291246169560778,-0.568,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-4.5,-6.1,-5.0,-2.9644051130776847,-39.964766483516584,-6.1
10073,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,36251,CLAY,2563542131,Government,Yes,3,1,1,1,1,1,2,1,-14.054091300602925,-3.3313706563706598,-8.3,-12.7,-17.7,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,19.5,21.0,4.615622423742788,15.4,16.5,12.585075233834889,-68.0,-5.0,-0.0,-207.0,-60.0,96.0,74.0,-106.0,-34.0,-2.0,14.0,25.0,82.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,97.0,96.0,93.2234753550543,92.86359447004608,-2.0308692120227456,2.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0,4.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.12,-0.31,-136.7713924050633,-0.45,-0.13,-0.82,-0.5400385448245985,-0.5291246169560778,-0.899,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-1.6,-1.6,-4.5,-2.9644051130776847,-39.964766483516584,-8.5
10078,NORTHEAST ALABAMA REGIONAL MED CENTER,400 EAST 10TH STREET,ANNISTON,AL,36207,CALHOUN,2562355121,Government,Yes,2,1,0,2,0,0,1,1,-14.2,-3.0,-6.8,-13.5,-18.5,-14.9,0.0,17.8,15.7,17.1,20.2,6.2,15.1,16.9,12.1,-76.0,-8.0,-2.0,-263.0,-64.0,79.0,89.0,-181.0,-45.0,-2.0,53.0,70.0,92.0,-0.0,85.0,94.0,99.0,71.0,94.0,90.0,93.0,97.0,83.0,79.0,-4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,-4.6,-6.57,-10.78,-2.9,-2.25,-0.4,-157.97,-0.32,-0.08,-1.14,-0.324,-0.0,-0.66,-1.007,-0.0,-0.8711765402843596,-0.787,-0.635,-8.9,-1.9,-4.5,-3.3,-39.0,-6.4
10079,ATHENS LIMESTONE HOSPITAL,700 WEST MARKET STREET,ATHENS,AL,35611,LIMESTONE,2562339292,Government,Yes,2,1,1,0,1,1,2,0,-14.054091300602925,-3.3313706563706598,-9.3,-12.4,-18.8,-15.2,0.0,16.89357410881801,14.407609756097571,21.6,22.9,4.3,16.0,18.8,13.2,-72.0,-7.0,-1.0,-233.0,-65.0,99.0,92.0,-131.0,-29.0,-2.0,14.0,84.0,99.0,-0.0,98.0,100.0,100.0,89.59142212189616,100.0,100.0,97.0,98.0,100.0,100.0,-2.0308692120227456,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,-2.9,-5.27,-9.73,-2.79,-1.08,-0.73,-136.7713924050633,-0.54,-0.14,-0.87,-1.404,-0.5291246169560778,-0.697,-0.0,-0.0,-0.8711765402843596,-0.9872120872971472,-0.866,-26.6,-0.8,-8.5,-4.8,-31.3,-7.6
10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,FOLEY,AL,36535,BALDWIN,2519493400,Others,Yes,3,1,0,1,2,2,1,0,-14.2,-3.3313706563706598,-7.9,-11.2,-14.1,-16.1,1.0,16.5,14.407609756097571,17.3,21.6,5.5,15.4,18.3,12.5,-50.0,-8.25520523497918,-1.0,-258.0,-80.0,100.0,93.0,-149.0,-30.0,-2.0,72.82085456683653,80.30669895076674,96.12303980699639,-0.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,98.0,100.0,100.0,100.0,100.0,-2.0308692120227456,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,-2.5,-6.16,-8.1,-2.13,-1.58,-0.17,-139.23,-0.66,-0.13,-1.0,-0.0,-0.0,-0.182,-0.367,-1.185,-0.8711765402843596,-0.716,-0.411,-21.2,-14.2,-5.6,-4.2,-32.0,-6.7
10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,1201 7TH STREET SE,DECATUR,AL,35601,MORGAN,2563412000,Government,Yes,2,1,0,2,0,0,1,0,-14.5,-3.3313706563706598,-6.7,-12.4,-19.2,-15.7,0.0,17.5,14.407609756097571,20.8,21.7,4.3,14.6,18.0,12.3,-68.0,-5.0,-1.0,-282.0,-96.0,94.0,87.0,-138.0,-36.0,-3.0,72.82085456683653,80.30669895076674,96.0,-4.0,95.0,87.0,96.0,13.0,92.0,92.0,88.0,99.0,80.0,83.0,-0.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,-3.1,-4.22,-10.254040976460342,-1.95,-2.68,-1.02,-188.6,-0.29,-0.28,-1.15,-0.372,-0.0,-0.39,-0.581,-1.546,-0.0,-0.373,-0.296,-13.6,-9.8,-4.2,-1.8,-41.2,-8.7
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Others,Yes,4,1,1,1,2,1,2,1,-14.054091300602925,-3.3313706563706598,-7.1,-11.3,-15.2,-15.4,2.0,16.89357410881801,14.407609756097571,21.7,21.5,4.615622423742788,15.7,15.5,12.4,-38.0,-5.0,-0.0,-196.0,-48.0,94.0,76.0,-92.0,-10.0,-1.0,97.0,92.0,100.0,-2.4202467035304127,84.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,82.0,97.0,98.0,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,-3.0429044269755976,-4.71,-10.254040976460342,-2.318955047318607,-1.14,-0.33,-136.7713924050633,-0.39,-0.16,-0.78,-0.5400385448245985,-0.5291246169560778,-1.257,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.249,-5.4,-2.9,-4.3,-2.9644051130776847,-53.6,-8.0
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Government,Yes,3,1,1,0,2,2,0,0,-14.054091300602925,-3.3313706563706598,-7.6,-12.04365271532342,-16.356514324693006,-18.2,1.0,16.89357410881801,14.407609756097571,20.4,21.8,4.615622423742788,16.4,17.222138964577656,14.3,-86.0,-8.25520523497918,-1.0,-504.0,-300.0,99.0,94.0,-311.0,-70.0,-14.0,98.0,94.0,96.12303980699639,-2.4202467035304127,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,85.0,97.0,-0.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,-3.0429044269755976,-5.65,-8.71,-2.15,-1.15,-0.82,-141.74,-0.42,-0.14,-0.87,-1.292,-0.914,-0.634,-0.497,-2.379,-0.8711765402843596,-3.182,-0.561,-22.8,-15.5,-4.716941747572817,-6.6,-39.964766483516584,-9.144957331264559
10089,WALKER BAPTIST MEDICAL CENTER,3400 HIGHWAY 78 EAST,JASPER,AL,35502,WALKER,2053874000,Voluntary,Yes,3,1,2,1,0,2,1,1,-12.7,-3.3313706563706598,-9.1,-13.1,-18.7,-14.4,1.0,17.8,14.407609756097571,21.5,22.8,4.8,15.6,16.5,12.7,-54.0,-0.0,-1.0,-255.0,-77.0,100.0,80.0,-128.0,-20.0,-2.0,64.0,94.0,99.0,-0.0,100.0,100.0,100.0,89.59142212189616,100.0,100.0,100.0,100.0,100.0,92.86359447004608,-2.0308692120227456,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,-2.4,-3.1,-8.1,-2.18,-1.35,-0.34,-131.28,-0.51,-0.23,-0.75,-0.603,-0.878,-0.234,-0.772,-0.0,-0.8711765402843596,-0.91,-0.938,-5.1,-8.4,-4.716941747572817,-3.0,-56.4,-5.2
10090,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,MOBILE,AL,36608,MOBILE,2516331000,Voluntary,Yes,2,0,0,1,0,2,1,0,-16.7,-5.7,-6.9,-14.9,-16.3,-16.6,0.0,17.9,13.5,20.6,21.0,4.7,15.5,20.5,14.0,-78.0,-8.25520523497918,-2.0,-267.0,-103.0,98.0,94.0,-181.0,-28.0,-1.0,74.0,99.0,96.12303980699639,-0.0,99.0,99.0,100.0,69.0,99.0,99.0,100.0,99.0,92.0,100.0,-0.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,-3.3,-7.19,-8.98,-2.54,-1.89,-0.28,-180.64,-0.32,-0.32,-1.11,-0.534,-0.512,-0.25,-0.269,-0.862,-0.0,-1.048,-0.856,-41.0,-7.0,-4.716941747572817,-4.2,-47.3,-7.1
10091,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HWY S,GROVE HILL,AL,36451,CLARKE,2512753191,Government,Yes,3,1,1,1,1,1,2,1,-14.054091300602925,-3.3313706563706598,-7.8,-12.8,-17.0,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,19.5,21.0,4.615622423742788,15.0,15.6,12.585075233834889,-49.0,-10.0,-0.0,-192.0,-64.0,99.0,55.0,-130.0,-33.0,-1.0,9.0,76.0,81.0,-15.0,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,95.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,3.0,5.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.34,-0.45,-136.7713924050633,-0.4,-0.17,-0.88,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.635,-30.8,-24.0,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-8.9
